DATAFLOW,LAST UPDATE,freq,indic_ppp,ppp_cat18,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2007,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2008,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2009,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2010,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2011,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2012,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2013,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2014,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2015,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2016,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2017,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2018,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2019,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2020,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2021,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2022,200,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2023,300,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2024,300,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Cyprus,1995,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Cyprus,1996,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Cyprus,1997,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Cyprus,1998,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Cyprus,1999,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Cyprus,2000,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Cyprus,2001,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Cyprus,2002,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Cyprus,2003,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Cyprus,2004,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Cyprus,2005,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Cyprus,2006,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Cyprus,2007,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Cyprus,2008,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Cyprus,2009,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Cyprus,2010,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Cyprus,2011,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Cyprus,2012,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Cyprus,2013,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Cyprus,2014,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Cyprus,2015,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Cyprus,2016,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Cyprus,2017,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Cyprus,2018,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Cyprus,2019,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Cyprus,2020,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Cyprus,2021,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Cyprus,2022,400,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Cyprus,2023,400,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Cyprus,2024,500,p,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Czechia,1995,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Czechia,1996,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Czechia,1997,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Czechia,1998,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Czechia,1999,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Czechia,2000,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Czechia,2001,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Czechia,2002,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Czechia,2003,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Czechia,2004,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Czechia,2005,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Czechia,2006,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Czechia,2007,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Czechia,2008,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Czechia,2009,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Czechia,2010,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Czechia,2011,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Czechia,2012,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Czechia,2013,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Czechia,2014,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Czechia,2015,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Czechia,2016,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Czechia,2017,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Czechia,2018,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Czechia,2019,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Czechia,2020,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Czechia,2021,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Czechia,2022,300,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Czechia,2023,300,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Czechia,2024,300,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Germany,1995,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Germany,1996,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Germany,1997,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Germany,1998,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Germany,1999,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Germany,2000,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Germany,2001,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Germany,2002,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Germany,2003,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Germany,2004,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Germany,2005,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Germany,2006,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Germany,2007,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Germany,2008,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Germany,2009,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Germany,2010,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Germany,2011,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Germany,2012,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Germany,2013,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Germany,2014,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Germany,2015,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Germany,2016,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Germany,2017,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Germany,2018,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Germany,2019,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Germany,2020,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Germany,2021,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Germany,2022,300,p,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Germany,2023,400,p,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Germany,2024,400,p,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Denmark,1995,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Denmark,1996,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Denmark,1997,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Denmark,1998,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Denmark,1999,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Denmark,2000,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Denmark,2001,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Denmark,2002,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Denmark,2003,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Denmark,2004,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Denmark,2005,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Denmark,2006,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Denmark,2007,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Denmark,2008,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Denmark,2009,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Denmark,2010,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Denmark,2011,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Denmark,2012,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Denmark,2013,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Denmark,2014,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Denmark,2015,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Denmark,2016,,,
